,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,income_ >50K,capital_balance
44,0.32876712328767127,5,0.05971299906997993,11.0,0.6666666666666666,2,2,0,4,1,0.39795918367346933,38,0,0.0
45,0.1643835616438356,2,0.17519253047039438,11.0,0.6666666666666666,4,9,1,4,1,0.42857142857142855,38,0,0.0
46,0.1095890410958904,2,0.012581104820332088,9.0,0.6,2,3,5,3,0,0.39795918367346933,38,0,0.0
47,0.41095890410958896,2,0.02587876019079008,14.0,0.9333333333333333,2,9,5,4,0,0.6020408163265305,15,1,-0.43663911845730025
48,0.4520547945205479,0,0.16167664670658685,12.0,0.8,0,3,1,4,1,0.5510204081632653,38,1,0.0
49,0.41095890410958896,3,0.06530739610696863,8.0,0.5333333333333333,0,3,1,4,1,0.6020408163265305,38,0,0.0
50,0.35616438356164376,2,0.1524362718704281,9.0,0.6,2,12,0,4,1,0.39795918367346933,38,1,0.0
51,0.3972602739726027,2,0.1379373405777002,2.0,0.13333333333333336,2,6,0,4,1,0.39795918367346933,25,0,0.0
52,0.2465753424657534,2,0.028949594000010875,11.0,0.6666666666666666,2,7,0,4,1,0.39795918367346933,32,0,0.0
53,0.32876712328767127,2,0.09082856086192738,8.0,0.5333333333333333,2,0,0,4,1,0.47959183673469385,38,0,0.0
54,0.1780821917808219,2,0.11854832569194036,8.0,0.5333333333333333,2,6,0,4,1,0.39795918367346933,38,0,0.05013050130501305
55,0.1780821917808219,2,0.03108700854421946,12.0,0.8,2,11,0,4,1,0.39795918367346933,38,0,0.024070240702407025
56,0.4246575342465753,2,0.09237043623923814,8.0,0.5333333333333333,2,13,0,4,1,0.39795918367346933,38,0,0.0
57,0.3424657534246575,2,0.06993030288197448,15.0,1.0,2,9,0,4,1,0.44897959183673464,38,1,0.0
58,0.1643835616438356,2,0.062428956800295865,9.0,0.6,0,12,1,4,1,0.5816326530612245,38,0,0.0
59,0.2602739726027397,2,0.09637944818809248,8.0,0.5333333333333333,2,2,0,4,1,0.39795918367346933,38,0,0.0
60,0.1506849315068493,2,0.11516884487156477,9.0,0.6,0,0,1,4,0,0.39795918367346933,38,0,0.0
61,0.4931506849315069,2,0.1061072677533217,8.0,0.5333333333333333,2,0,5,4,0,0.39795918367346933,38,1,0.0
62,0.4383561643835617,3,0.1209515573757118,9.0,0.6,2,3,0,4,1,0.5,38,1,0.0
63,0.0273972602739726,2,0.05964909418220779,9.0,0.6,4,9,3,4,1,0.31632653061224486,38,0,0.0
64,0.1917808219178082,2,0.20137177960155986,12.0,0.8,5,11,3,2,0,0.39795918367346933,38,0,0.0
65,0.1643835616438356,4,0.1009758412330652,12.0,0.8,2,11,0,4,1,0.7040816326530611,38,1,0.0
66,0.0821917808219178,2,0.1345463024903871,9.0,0.6,4,6,1,4,1,0.39795918367346933,38,0,0.0
67,0.8493150684931505,2,0.0754451587288638,9.0,0.6,2,9,2,4,1,0.19387755102040813,38,0,0.0
68,0.136986301369863,2,0.1360711818869074,8.0,0.5333333333333333,4,7,3,4,1,0.39795918367346933,25,0,0.0
69,0.3150684931506849,2,0.012539634627203361,10.0,0.7333333333333334,2,0,0,4,1,0.39795918367346933,38,0,0.0
70,0.0136986301369863,2,0.20114063426280956,6.0,0.4,4,7,3,4,0,0.21428571428571425,38,0,0.0
71,0.1917808219178082,1,0.07624940853986849,3.0,0.2,2,4,0,4,1,0.39795918367346933,38,0,0.0
72,0.0136986301369863,2,0.29441797603702674,8.0,0.5333333333333333,4,11,1,4,1,0.2959183673469387,38,0,0.0
73,0.4794520547945205,2,0.1786250387508362,12.0,0.8,2,7,0,4,1,0.39795918367346933,4,0,0.0
74,0.3972602739726027,2,0.025731235077528863,8.0,0.5333333333333333,2,7,5,4,0,0.39795918367346933,38,0,0.0
75,0.5753424657534245,2,0.09937074080721392,8.0,0.5333333333333333,2,11,0,4,1,0.47959183673469385,38,0,0.0
76,0.3698630136986301,2,0.2242259350508792,8.0,0.5333333333333333,0,2,1,4,0,0.39795918367346933,38,1,0.14344143441434415
77,0.4931506849315069,2,0.22603566708544764,8.0,0.5333333333333333,0,11,3,4,0,0.346938775510204,38,0,0.0
78,0.4383561643835617,1,0.17299529007380338,8.0,0.5333333333333333,2,10,0,4,1,0.39795918367346933,38,1,0.0
79,0.2191780821917808,2,0.12800149020759571,13.0,0.8666666666666667,2,9,0,4,1,0.5,38,0,0.0
80,0.1780821917808219,2,0.027577678430604734,4.0,0.26666666666666666,4,11,1,4,1,0.39795918367346933,38,0,0.0
81,0.35616438356164376,0,0.26996279919724586,15.0,1.0,4,9,1,4,0,0.5,38,1,0.0
82,0.547945205479452,2,0.16058346522214428,11.0,0.6666666666666666,2,9,0,4,1,0.39795918367346933,38,0,0.0
83,0.27397260273972607,2,0.18556959650181928,9.0,0.6,0,2,4,4,0,0.39795918367346933,38,0,0.0
84,0.1506849315068493,2,0.13514796021036948,9.0,0.6,0,6,4,2,0,0.24489795918367346,38,0,0.0
85,0.2328767123287671,1,0.14448419237818644,12.0,0.8,2,10,0,4,1,0.39795918367346933,38,1,0.0
86,0.1643835616438356,1,0.0692185112064699,9.0,0.6,4,5,1,4,1,0.5,38,0,0.0
87,0.4246575342465753,4,0.12067690232613791,15.0,1.0,2,9,0,4,1,0.6020408163265305,38,1,-0.43663911845730025
88,0.27397260273972607,2,0.12843114860197863,9.0,0.6,2,11,0,4,1,0.47959183673469385,38,1,0.0
89,0.4246575342465753,2,0.10695638695361322,10.0,0.7333333333333334,0,3,4,4,0,0.39795918367346933,8,0,0.0
90,0.2054794520547945,0,0.160197316538585,8.0,0.5333333333333333,4,7,3,2,1,0.39795918367346933,38,0,0.0
91,0.8082191780821917,2,0.07506920763377876,13.0,0.8666666666666667,2,3,0,4,1,0.39795918367346933,38,1,0.0
92,0.3698630136986301,2,0.12543917614362557,12.0,0.8,2,3,0,4,1,0.6020408163265305,38,1,0.15024150241502415
93,0.41095890410958896,4,0.09201420048187005,13.0,0.8666666666666667,4,9,1,4,0,0.5,38,0,0.0
94,0.0410958904109589,2,0.11865302093360962,9.0,0.6,4,12,3,4,0,0.39795918367346933,38,0,0.0
95,0.1643835616438356,2,0.060956425024610184,8.0,0.5333333333333333,4,2,1,4,1,0.39795918367346933,38,0,0.0
96,0.2054794520547945,3,0.2065970239357797,8.0,0.5333333333333333,2,2,0,4,1,0.39795918367346933,38,1,0.07688076880768807
97,0.1780821917808219,2,0.12314063970152338,6.0,0.4,4,5,3,4,1,0.39795918367346933,38,0,0.0
98,0.1917808219178082,1,0.11930906579212149,8.0,0.5333333333333333,4,0,1,4,0,0.39795918367346933,38,0,0.0
99,0.3424657534246575,2,0.07540980708881964,8.0,0.5333333333333333,2,5,0,4,1,0.39795918367346933,38,0,0.0
100,0.0958904109589041,2,0.2845854612301283,12.0,0.8,4,11,2,4,1,0.39795918367346933,38,0,0.0
101,0.2876712328767123,2,0.03504911158609212,14.0,0.9333333333333333,2,9,0,4,1,0.39795918367346933,38,1,0.0
102,0.5342465753424657,4,0.2187967389471738,8.0,0.5333333333333333,2,7,0,4,1,0.5,1,1,-0.4331955922865014
103,0.1506849315068493,2,0.24752946423229835,9.0,0.6,2,11,5,4,0,0.24489795918367346,38,0,0.04064040640406404
104,0.2602739726027397,2,0.060570276341050874,8.0,0.5333333333333333,4,6,3,4,0,0.39795918367346933,38,0,0.0
105,0.4931506849315069,2,0.055663876606460105,4.0,0.26666666666666666,2,5,0,4,1,0.5,38,0,0.0
106,0.5342465753424657,3,0.19669176633109806,9.0,0.6,2,11,0,4,1,0.5,38,0,0.0
107,0.4383561643835617,1,0.1248198426036211,11.0,0.6666666666666666,2,2,0,2,1,0.39795918367346933,38,1,0.0
108,0.5205479452054793,2,0.15893485508546942,9.0,0.6,2,11,0,4,1,0.5612244897959183,38,0,0.0
109,0.0684931506849315,2,0.06041255363931537,8.0,0.5333333333333333,4,2,1,4,1,0.4081632653061224,38,0,0.0
110,0.0547945205479452,2,0.1265493536088586,9.0,0.6,4,7,3,4,0,0.39795918367346933,38,0,0.0
111,0.3150684931506849,2,0.07144022581539917,12.0,0.8,2,3,0,4,1,0.6020408163265305,38,0,0.0
112,0.1780821917808219,2,0.04308413146459125,12.0,0.8,4,3,3,2,1,0.39795918367346933,10,0,0.0
113,0.1643835616438356,5,0.17282872946205682,12.0,0.8,2,9,0,4,1,0.5,38,1,0.0
114,0.0273972602739726,2,0.19568288491137617,9.0,0.6,4,7,3,2,1,0.346938775510204,38,0,0.0
115,0.41095890410958896,2,0.18631605997813638,12.0,0.8,2,3,5,4,0,0.39795918367346933,38,1,0.0
116,0.0410958904109589,2,0.06657529627393714,9.0,0.6,4,0,3,4,0,0.2755102040816326,38,0,-0.39462809917355374
117,0.1917808219178082,2,0.0687779753843811,10.0,0.7333333333333334,2,0,0,4,1,0.39795918367346933,38,1,0.0
118,0.30136986301369856,2,0.2392830143527659,9.0,0.6,0,2,1,4,1,0.39795918367346933,38,0,0.0
119,0.1506849315068493,2,0.03797038076435685,10.0,0.7333333333333334,4,11,1,4,0,0.6020408163265305,38,0,0.0
120,0.0958904109589041,2,0.02009196865125335,8.0,0.5333333333333333,4,7,1,4,0,0.39795918367346933,38,0,-0.40449954086317724
121,0.2876712328767123,4,0.07288964305720984,8.0,0.5333333333333333,2,2,0,4,1,0.346938775510204,38,0,0.04386043860438604
122,0.27397260273972607,2,0.1634557859757325,12.0,0.8,2,11,0,4,1,0.5,38,0,0.0
123,0.3972602739726027,2,0.09002839008631239,10.0,0.7333333333333334,0,12,1,2,0,0.3571428571428571,38,0,0.0
124,0.2876712328767123,0,0.07625348757525821,13.0,0.8666666666666667,2,9,0,4,1,0.39795918367346933,19,1,0.0
125,0.35616438356164376,4,0.02933574268357019,8.0,0.5333333333333333,2,2,0,4,1,0.6020408163265305,38,0,0.0
126,0.136986301369863,2,0.10153942795607696,11.0,0.6666666666666666,2,0,5,4,0,0.346938775510204,38,0,0.0
127,0.0410958904109589,2,0.013964577656675749,9.0,0.6,4,11,3,4,1,0.19387755102040813,38,0,0.0
128,0.4383561643835617,2,0.046367754953308644,9.0,0.6,2,2,0,1,1,0.39795918367346933,38,1,0.0
129,0.6027397260273972,3,0.035926104194879994,8.0,0.5333333333333333,2,2,0,4,1,0.39795918367346933,38,0,0.0
130,0.136986301369863,2,0.14889362963446406,9.0,0.6,4,11,3,4,0,0.39795918367346933,38,0,0.0
131,0.0273972602739726,2,0.20605859126433784,9.0,0.6,4,7,3,4,1,0.2959183673469387,25,0,0.0
132,0.3835616438356165,2,0.12428480912833732,11.0,0.6666666666666666,4,9,1,4,0,0.39795918367346933,38,1,-0.3590449954086318
133,0.726027397260274,2,0.06227803249087656,9.0,0.6,4,12,2,4,1,0.39795918367346933,38,0,0.0
134,0.1917808219178082,2,0.116962940603806,8.0,0.5333333333333333,4,13,4,2,0,0.2959183673469387,38,0,0.0
135,0.0684931506849315,2,0.1098654190257088,9.0,0.6,2,7,0,4,1,0.2346938775510204,38,0,0.0
136,0.2602739726027397,2,0.06426112352950775,8.0,0.5333333333333333,6,7,4,4,0,0.2346938775510204,38,0,0.0
137,0.6438356164383561,2,0.11384791724453001,6.0,0.4,2,2,0,4,1,0.39795918367346933,38,0,-0.5002295684113865
138,0.41095890410958896,1,0.11709550925397162,9.0,0.6,0,0,4,4,0,0.37755102040816324,25,0,0.0
139,0.2328767123287671,2,0.12537187205969536,8.0,0.5333333333333333,4,0,1,4,0,0.39795918367346933,38,0,0.0
140,0.2191780821917808,2,0.10145512789135626,12.0,0.8,4,3,2,1,0,0.39795918367346933,29,0,0.0
141,0.0547945205479452,2,0.19197912077751855,8.0,0.5333333333333333,4,2,3,4,1,0.346938775510204,38,0,0.0
142,0.4246575342465753,2,0.1182553149831128,8.0,0.5333333333333333,2,2,0,4,1,0.4591836734693877,38,0,0.0
143,0.0821917808219178,2,0.1364933620497425,12.0,0.8,4,5,1,4,1,0.39795918367346933,38,0,0.0
144,0.7397260273972601,4,0.3266314781880381,9.0,0.6,5,11,4,2,1,0.01020408163265306,38,0,-0.41689623507805323
145,0.1643835616438356,2,0.12085230084789549,8.0,0.5333333333333333,0,2,1,4,1,0.6020408163265305,38,0,0.0
146,0.3424657534246575,2,0.1459526451184824,12.0,0.8,5,7,2,2,1,0.5,38,0,0.0
147,0.1095890410958904,2,0.16247001908988565,8.0,0.5333333333333333,4,7,4,4,0,0.39795918367346933,38,0,0.0
148,0.3698630136986301,3,0.04392101355871363,13.0,0.8666666666666667,0,3,4,1,0,0.39795918367346933,38,0,0.0
149,0.1506849315068493,2,0.050749998640321536,8.0,0.5333333333333333,4,3,1,1,0,0.39795918367346933,8,0,0.0
150,0.3835616438356165,4,0.12734136631369417,13.0,0.8666666666666667,2,11,0,4,1,0.39795918367346933,38,1,0.0
151,0.2602739726027397,2,0.13147274932423983,9.0,0.6,0,7,4,4,0,0.39795918367346933,25,0,0.0
152,0.30136986301369856,0,0.1507312350775289,10.0,0.7333333333333334,4,3,1,4,1,0.4183673469387755,38,0,0.0
153,0.3972602739726027,5,0.0604098342823889,13.0,0.8666666666666667,6,10,4,4,1,0.39795918367346933,38,0,0.0
154,0.0136986301369863,2,0.008198181294087574,6.0,0.4,4,5,3,4,1,0.1530612244897959,38,0,0.0
155,0.6712328767123288,1,0.027912159332561033,11.0,0.6666666666666666,6,9,1,4,0,0.19387755102040813,38,0,0.0
156,0.136986301369863,2,0.07558724512827207,8.0,0.5333333333333333,4,7,1,4,1,0.39795918367346933,38,0,-0.45454545454545453
157,0.1506849315068493,5,0.1098321069033595,8.0,0.5333333333333333,2,10,0,4,1,0.39795918367346933,38,0,0.0
158,0.46575342465753417,2,0.05594600988758179,9.0,0.6,2,11,0,4,1,0.39795918367346933,38,1,-0.45385674931129477
159,0.136986301369863,2,0.28163087992951424,12.0,0.8,4,2,1,4,1,0.5,38,0,0.0
160,0.1506849315068493,5,0.09235955881153225,12.0,0.8,2,9,0,4,1,0.39795918367346933,38,1,0.0
161,0.136986301369863,2,0.1631920083538645,8.0,0.5333333333333333,3,11,4,4,0,0.24489795918367346,38,0,0.0
162,0.0547945205479452,2,0.20339906019024623,8.0,0.5333333333333333,4,2,3,2,1,0.39795918367346933,38,0,0.0
163,0.2328767123287671,2,0.31952987757455115,8.0,0.5333333333333333,4,5,1,2,1,0.39795918367346933,38,0,0.0
164,0.0136986301369863,2,0.11568212349143674,8.0,0.5333333333333333,4,7,3,4,1,0.11224489795918367,38,0,0.0
165,0.2191780821917808,2,0.015979621139193004,12.0,0.8,2,9,0,4,1,0.6530612244897959,38,0,0.0
166,0.3698630136986301,1,0.11392405923847129,9.0,0.6,2,3,0,2,1,0.37755102040816324,38,1,0.0
167,0.35616438356164376,2,0.0685352727786933,9.0,0.6,0,0,1,4,0,0.39795918367346933,38,0,0.0
168,0.1780821917808219,2,0.42148196794422055,9.0,0.6,4,2,1,2,1,0.44897959183673464,38,0,0.0
169,0.3150684931506849,2,0.1853248543784366,3.0,0.2,2,6,0,4,1,0.39795918367346933,25,1,0.0
170,0.27397260273972607,0,0.010391342655288878,9.0,0.6,2,0,0,4,1,0.4183673469387755,38,1,0.0
171,0.2328767123287671,2,0.19733081520881945,8.0,0.5333333333333333,2,0,0,2,1,0.39795918367346933,38,0,0.0
172,0.32876712328767127,4,0.08794400300217005,12.0,0.8,0,3,1,4,0,0.39795918367346933,38,0,0.0
173,0.1917808219178082,2,0.05857426835701893,13.0,0.8666666666666667,2,9,5,4,0,0.5,38,0,0.0
174,0.5616438356164384,5,0.06512723871058972,15.0,1.0,2,9,0,4,1,0.0,38,1,0.0
175,0.2876712328767123,2,0.09616529883013265,9.0,0.6,0,6,1,2,0,0.2755102040816326,38,0,0.0
176,0.0958904109589041,2,0.09911920029151507,9.0,0.6,2,6,0,4,1,0.39795918367346933,38,0,0.0
177,0.32876712328767127,1,0.3468138654570967,12.0,0.8,2,2,0,2,1,0.39795918367346933,38,0,0.0
178,0.41095890410958896,2,0.07285837045255539,9.0,0.6,2,12,0,4,1,0.44897959183673464,38,0,0.0
179,0.32876712328767127,0,0.07953507154628074,12.0,0.8,2,12,0,4,1,0.2346938775510204,38,0,0.0
180,0.0821917808219178,2,0.12483072003132699,2.0,0.13333333333333336,2,13,2,4,1,0.39795918367346933,25,0,0.0
181,0.2602739726027397,2,0.058197637422702286,9.0,0.6,0,2,1,4,1,0.39795918367346933,38,0,0.0
182,0.3150684931506849,0,0.029250762779617877,13.0,0.8666666666666667,4,3,1,4,0,0.5510204081632653,38,1,0.14084140841408413
183,0.2465753424657534,2,0.08513150810096429,13.0,0.8666666666666667,2,9,2,4,1,0.39795918367346933,38,1,0.07298072980729807
184,0.0958904109589041,4,0.013020280963957643,8.0,0.5333333333333333,4,11,1,4,1,0.39795918367346933,38,0,0.0
185,0.1232876712328767,2,0.26075097760881505,13.0,0.8666666666666667,4,9,1,4,0,0.39795918367346933,38,0,-0.43067033976124885
186,0.46575342465753417,2,0.16693724268085086,12.0,0.8,2,3,0,4,1,0.5,38,1,0.0
187,0.3424657534246575,1,0.16387388710317785,9.0,0.6,4,9,1,4,0,0.39795918367346933,38,0,-0.3076216712580349
188,0.27397260273972607,5,0.023415022815404612,8.0,0.5333333333333333,0,0,4,4,0,0.346938775510204,38,0,0.0
189,0.0136986301369863,2,0.08592827968042117,6.0,0.4,4,11,3,4,0,0.39795918367346933,38,0,0.0
190,0.2602739726027397,2,0.07817335356534887,12.0,0.8,2,7,0,2,1,0.3571428571428571,38,1,0.07298072980729807
191,0.2465753424657534,2,0.015297062550648022,8.0,0.5333333333333333,0,2,1,4,1,0.6020408163265305,38,0,0.0
192,0.5616438356164384,3,0.13378828174713245,8.0,0.5333333333333333,2,11,5,4,0,0.346938775510204,38,1,0.15024150241502415
193,0.0,2,0.035079024512283334,6.0,0.4,4,11,3,4,0,0.11224489795918367,38,0,0.0
194,0.3698630136986301,1,0.10005465907422213,8.0,0.5333333333333333,2,13,0,2,1,0.39795918367346933,38,0,0.0
195,0.27397260273972607,2,0.13228923624141364,8.0,0.5333333333333333,2,2,0,4,1,0.39795918367346933,38,1,0.0
196,0.2465753424657534,2,0.09519176905045496,9.0,0.6,4,11,1,0,0,0.39795918367346933,38,0,0.0
197,0.5890410958904109,2,0.048979697281186944,8.0,0.5333333333333333,2,2,0,1,1,0.39795918367346933,38,0,0.0
198,0.5068493150684932,3,0.07590269053174306,3.0,0.2,2,6,0,4,1,0.39795918367346933,38,1,0.0
199,0.27397260273972607,2,0.42295789891606433,12.0,0.8,4,3,1,2,1,0.6020408163265305,38,1,0.0
200,0.4520547945205479,2,0.203647201509787,10.0,0.7333333333333334,0,11,1,4,0,0.39795918367346933,38,0,0.0
201,0.2876712328767123,2,0.1147840558664687,12.0,0.8,2,11,0,4,1,0.5,30,0,0.0
202,0.3835616438356165,2,0.06503682009278446,12.0,0.8,2,9,0,4,1,0.5510204081632653,38,0,0.0
203,0.1095890410958904,2,0.16400101703949052,5.0,0.33333333333333337,4,2,1,4,1,0.39795918367346933,38,0,0.0
204,0.1917808219178082,2,0.12515228398788256,9.0,0.6,2,5,0,4,1,0.39795918367346933,38,0,0.0
205,1.0,2,0.025816894820712796,8.0,0.5333333333333333,4,7,1,2,1,0.39795918367346933,38,0,-0.5064279155188246
206,0.5068493150684932,2,0.1107539689014342,8.0,0.5333333333333333,2,0,0,2,1,0.19387755102040813,38,0,0.0
207,0.4931506849315069,1,0.08606084833058679,0.0,0.0,4,6,1,4,0,0.346938775510204,38,0,0.0
208,0.0136986301369863,2,0.15605301658263857,8.0,0.5333333333333333,4,11,3,4,0,0.39795918367346933,38,0,0.0
209,0.6712328767123288,4,0.10463949485225735,8.0,0.5333333333333333,2,4,0,4,1,0.5,38,0,0.014090140901409014
210,0.7945205479452053,2,0.20425089874746422,11.0,0.6666666666666666,6,0,1,4,0,0.19387755102040813,3,0,0.0
211,0.6575342465753424,2,0.11083215041307032,8.0,0.5333333333333333,0,0,1,4,0,0.39795918367346933,38,0,0.0
212,0.2465753424657534,2,0.35678914650263505,6.0,0.4,5,13,1,2,1,0.39795918367346933,38,0,0.036740367403674035
213,0.32876712328767127,2,0.07929576813675103,8.0,0.5333333333333333,0,11,4,2,0,0.37755102040816324,38,0,0.0
214,0.1095890410958904,2,0.09923137376473212,9.0,0.6,4,0,1,4,1,0.4183673469387755,38,0,0.0
215,0.2191780821917808,2,0.06608649186640343,9.0,0.6,0,2,2,3,0,0.39795918367346933,38,0,0.0
216,0.1506849315068493,2,0.04279248043422691,14.0,0.9333333333333333,4,9,1,4,1,0.5510204081632653,38,1,0.0
217,0.5753424657534245,5,0.1733120951557376,8.0,0.5333333333333333,2,7,0,4,1,0.39795918367346933,38,0,0.0
218,0.3150684931506849,5,0.10656887859159067,9.0,0.6,4,0,1,4,0,0.37755102040816324,38,0,0.0
219,0.32876712328767127,2,0.11310417312513937,12.0,0.8,2,3,0,4,1,0.5,19,1,0.0
220,0.2876712328767123,1,0.06887247303757607,13.0,0.8666666666666667,2,3,0,4,1,0.7040816326530611,38,1,0.0
221,0.0821917808219178,2,0.06913217162405434,8.0,0.5333333333333333,4,13,3,4,1,0.39795918367346933,38,0,0.0
222,0.3150684931506849,2,0.22714856390760715,12.0,0.8,2,9,0,4,1,0.39795918367346933,38,1,0.0
223,0.32876712328767127,4,0.12388846285630374,8.0,0.5333333333333333,2,7,5,4,0,0.19387755102040813,38,0,0.0
224,0.0958904109589041,5,0.17685065835631192,10.0,0.7333333333333334,2,10,0,4,1,0.5,38,0,0.0
225,0.2876712328767123,2,0.11266227762458735,9.0,0.6,0,2,1,4,1,0.39795918367346933,38,0,-0.39967860422405876
226,0.5616438356164384,2,0.15148653646385704,8.0,0.5333333333333333,2,0,0,4,1,0.44897959183673464,38,1,0.0
227,0.2054794520547945,2,0.11567260574219408,8.0,0.5333333333333333,4,7,1,4,0,0.336734693877551,38,0,0.0
228,0.3150684931506849,2,0.1317589616407512,10.0,0.7333333333333334,2,12,0,4,1,0.6020408163265305,38,1,-0.45385674931129477
229,0.32876712328767127,2,0.06730000489484247,14.0,0.9333333333333333,2,9,5,4,0,0.39795918367346933,38,1,0.0
230,0.3424657534246575,2,0.2563075483909565,12.0,0.8,2,0,5,2,0,0.39795918367346933,38,0,0.0
231,0.5753424657534245,1,0.10711478949458032,5.0,0.33333333333333337,6,7,4,2,0,0.2959183673469387,38,0,0.0
